Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
143.jpg,1100110000000010110000111111000011100010100011101110011101110101001111001100101001001110000111111011100000110111111101110010010010000010111111101001100000000000001001011100001111001101101011100000101100111000010000100101001001001111110111100011001101101111,1111110101101010100100000111001011000100111001101000111110101101100000000000000000000011010010110100000010110011110110001111000010100010101001001111000111110101010100001001000000000001001010100,False,False,False,False,87,0.02349376678466797,0.00787663459777832,0.014049053192138672,0.0015540122985839844
66.jpg,1111100000101010110000111110101100000101110000110001010000000001111111000011110000111100011111000001100011110000001111111011110101111111100000011100001110100000110000101000011111100000000001010101001111000101000111101000011111011110001111101110000001111111,111110010011000010110011000101001000110011001110011001011100010100101010011001111001100010001100010010100000000110010101010011110010101101011011111101110111111001100110111100101111000001010100011001100001111000011000100010110010000010110111010011001,False,False,False,False,120,0.03216958045959473,0.01452493667602539,0.01638340950012207,0.0012454986572265625
86.jpg,1101111111010100101110010000000001010111100000000111110111100110001000100000100110111010101011001101111000000101111101100000100101001011111111001101100101110000001100001101100001001101111111001010110100100010001111110001111001001011001001101110101000001011,0000000101011001000001110100011010011011100100101011111110100100111101110101001111000110000101000011110100010010100001000001111011101000100000010110110010011100100011100010110110101011000011000,False,False,False,False,107,0.020746231079101562,0.005826473236083984,0.01332712173461914,0.0015795230865478516
157.jpg,1000010001000110111001001101100111100010001010011111000010000110111100011000100001111010001000110011111000000010001111110000011001111111010000011100111011110000100001111011111100101011110010100100100111110001101000101111111000111010111011110000110000100011,1000010001000101111001010101001011100010001010011001000010000101111100100100101001111000101010010011111000100010001111110100011001111111110000011000111011110000000010111011110100111011110010111110000110110100111101001010110100101100111010110000010000100011,True,True,True,False,49,0.03957033157348633,0.020218372344970703,0.018491029739379883,0.000560760498046875
20.jpg,1001010111100000101101110101110100011010111011100111000111100110001010010001110101000011100100010110110001101110100010100001101010110000101100111000110100101011001101111110001111111101111000011001101101001000001100001011010000101100001111010010010001011010,1000010111110001101101110101110000011010111011100111000111100010011010100001111111000111100100010110111100101110100010100000100100110010111000011000110100101011001100111110001111111101111000011001101100001010001110001001010000111100001111011011001000011011,True,False,True,True,34,0.03987717628479004,0.019712448120117188,0.01910543441772461,0.0005636215209960938
130.jpg,1011001100110110000110010001101100011011001110110110110011001110011011001100110001001100110011001110010011100100110001001100110010010011001100110001000100110011010011001100110011100110011001100110110011001110101100110011101110011111001100010001100011001100,0011001111101001000000110100010000011111111100001100100100011000110010011001100111001000100011001110100000101011100010000010101010000010110010010010111010011111000011111000100011011000001010100010000000010011000111111110010101101001010,False,False,False,False,117,0.028285741806030273,0.012159347534179688,0.014799356460571289,0.0013113021850585938
16.jpg,1011110101011100101000110110001111010010001010111001110010010100000001011011110101111011010010100111000001010010100001001010010111100111101011111101100001011010000011111001000011101000000101010111000111111111001001011110000011110010000011110001111010010000,11101011010110101110001010100111110100001010000110011101010111001110000001101110000101111100001101010110111000100110001111101110011111011110111101010111001010101111010000101100101010011101000000001001010001111100001100010111100000111001010001011111001011110111011,True,False,True,False,121,0.040763139724731445,0.021330595016479492,0.018425703048706055,0.0007469654083251953
26.jpg,1010010001100001000011010011000000110100011100010111000110010110110100110111110100010101001100110100111101100100101100001001101011100001110111100001110101101010000001001010101011111111101010011101000111001010001000011011111001011110000010101010111011110110,1010010001100001000011010001000000110100011100010111000110010110110000110110110100010101001100100100111001100000111100011001101011000001110111110011100001111011101001001000101011111111101010001101000111001010001000111011111001011111000010111010111011110110,True,True,False,True,22,0.039977312088012695,0.021474838256835938,0.017923831939697266,0.0005624294281005859
22.jpg,1110010111000110101101100101100010110010010110001001111100100011100110110110100111111000110011001101110001100110110011011100011011111000100011101111000110011000111100011001100011000001101110111110011000111001110000001001100010000000001110010000011000011101,1110010111000111101101100001110000110000010110001000111101100011100111110011000111111000110011001111110101101110110011011000011011101000100001101111011100011100111100011001100011010000110111111100100000111001111001001001100010000000001110100001011101101000,True,False,False,False,41,0.0349125862121582,0.016092538833618164,0.017799854278564453,0.0010039806365966797
37.jpg,1100001101100011100011010111101101101100101010000001000000101001010010111011101100011110101101010001001001111101010011110011011010111001101100001110010001011001111010110100001000111010001011000001000011011111000100111010000001010101011001011011100111011101,1110101111110000100010000001000000111110101100110100000001101000101000000000100011111000011001100000011101001001011111111100000100100100000110010101001000000110000010111000010001010001011010101010100000110110010101,False,False,False,False,106,0.023207902908325195,0.007839202880859375,0.013924360275268555,0.0014295578002929688
