Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
photo_2025-06-02_15-24-03 (2).jpg,1111111000011010000000011010010100000000010111001111111101010000000001011011111111111010010111100110000010100000110110000011111100111011010000101110110000111101010010011111010010010111000100110110010010101101110000001111100010110111011000110110101100000101,1111111000011010000000011010010100000000010111001111111101010000000001011011111111111010010111100110000010100000110110000011111100111011010000101110110000111101010010011111010010010111000100110110010010101101110000001111100010110111011000110110101100000101,True,True,True,True,0,0.020838499069213867,0.00709223747253418,0.013290166854858398,0.00044155120849609375
photo_2025-06-02_15-20-50.jpg,1011001101000100101100001110111010010110001011010001101101110011111010010011101011110111001000110111100011110100011010011100111100111110000111011011000011000001001110010001100100110001101101001001110000000000100010011100110011011000110001101100011111001100,1011011101000100001110001111111010010110001001010001101100110011111010010011001011110111001000110111110011110100011010011100111100111110000111011011000011000001001110010001100100110001101101001001110000000000100010011100110011011000110001101100011111001100,True,True,True,True,8,0.022799253463745117,0.008585453033447266,0.013665199279785156,0.0005335807800292969
photo_2025-06-02_15-20-45.jpg,1000010000010101101101010000000101010101011110000001010101011000111111111000101011001100011101010001101100001101010100000000010001100111111100110001110111111010100100010001110011101010110000110000110111111110100011101111010111010001110101010111001101110000,1000010000010101101101010000000101010101011110000001010101011010111111111000101011001100011101010001101100001101010100000000010001100111111100110001110111111010100100010001110011101010110000110000110111111110100011101111010111010001100101010111001101110000,True,True,True,True,2,0.020736217498779297,0.007016420364379883,0.01314544677734375,0.0005593299865722656
photo_2025-06-02_15-23-47.jpg,1100001100000100110101100000001001111001110000110100001111100001010000100011111001111100001111101001110000001101110001110100100100111000100110000001100000110110110000110110011111011001100010110000110010111000011101101111100110011001110011011111101110110111,1100001100000100110101100000001001111001110000110100001111100001010000100011111001111100001111101001110000001101110001110100100100111000100110000001100000110110110000110110011111011001100010110000110010111000011101101111100110011001110011011111101110110111,True,True,True,True,0,0.020792722702026367,0.007175445556640625,0.013145208358764648,0.0004572868347167969
photo_2025-06-02_15-20-41.jpg,1000010100101010101001001100010111100011001100100001110110000110101111111100111011101110111101011100001100111011000100011001100100001100011110010011101001100110110100000110000110000110101110100001100110001100111011100100001011110100100001001110001111110011,1000010100101010101001001100010111100011001100100001110110000110101111111100111011101110111101011100001100111011000100011001100100001100011110010011101001100110110100000110000110000110101110100001100110001100111011100100001011110100100001001110001111110011,True,True,True,True,0,0.02134108543395996,0.007730245590209961,0.013086557388305664,0.0005099773406982422
photo_2025-06-02_15-20-09.jpg,1000011101010111010110010001110001001100011110001001101010001000001101101000001111100101101001101101100001111000100111100111100000101101110001010010100111010111011101100100100000110111101110010100100011010010110010001001010110110111001011010111011011011000,1000011101010111010110010011110001001100011110001001101010001000001101101000001111100101101001101101100001111000100111100111100000101101110001010010100111010111011101100100100000110111101110010100100011000010110010001001010110110111001011010111011011011000,True,True,True,True,2,0.022310256958007812,0.008008241653442383,0.013823270797729492,0.00046372413635253906
photo_2025-06-02_15-20-22 (2).jpg,1110011101001001110111011011011011011011010110100100110111001011000000111001001000110010001100100011101011110010001101101100101110010110100100101100010011011010111001000101100010111100010111110000110100100000000111110010000001110001101011101110100000011011,1110011101001001110111011011011011011011010110100100110111001011000000111001001000110010001100100011101011110010001101101100101110010110100100101100010011011010111001000101100010111101010011110000110100100000000111110010000001110001101011101110100000011011,True,True,True,True,2,0.02018570899963379,0.007059574127197266,0.012645959854125977,0.00046539306640625
photo_2025-06-02_15-23-52.jpg,1000011101100000001001000111101101101001010101100101000111100110101101111010101101111111100101000111100000011100011000010110101010010101110001110001111010000111110010000111100001100101110110011101111100100001001100101011110111001011000100000000100111001001,1000011100100000001001000111101111101001010101100100010111101010101101111010101101111111100101000111100000011100011000010110101010010101110001110001111010000111110010000111100001100101110110011101111100100001001100101011110111001011000100000000100111001001,False,True,True,True,6,0.02156805992126465,0.007852792739868164,0.013096809387207031,0.0006041526794433594
photo_2025-06-02_15-24-19.jpg,1000000001111111111111010101111110111101100000000001011111100000011000101111010101000001000111111011110100001010101100100110100111000110111001000001010010011110011010011101001100001111010000001001000100101111001100101110000101001110010111011100100111010010,1000000001111111111111010101111110111101100000000001011111100000011000101111010101000001000111111011110100001010101100100110100111000110111001000001010010011110011010011101001100001111010000001001000100101111001100101110000001101110010111011100100111010010,True,True,True,True,2,0.020563364028930664,0.007056236267089844,0.013102054595947266,0.0003902912139892578
photo_2025-06-02_15-19-59.jpg,1000000100110110100100000110111101001110101011110000000111110101101110011010100111011110000110101101110000011100100000111101010100000010001011010111101100111000110110011000101111001011100100010011000011000101001011010001101111001110001001100100100111111110,1000000100110110100100000010111101001110101111110000000111110101101110011010100111011110000110101101110000011100100000111101010100000010001011010111101100111000110110011000101111001011100100010011000011000101001011010001101111001110001001100100100111111110,True,True,True,True,2,0.021646976470947266,0.007788181304931641,0.01349186897277832,0.0003502368927001953
