Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
714.jpg,1010011110001101010011110000011011011010110100100000100011100010010010001110011110100100111110011010000101101100010011111010110111000111100100001011010001000110101000110100101101110011001000011001001110101101101110110101011010001001011100100111000101111001,1010011110001101010011110000110011011010110100100000100011100010110010001110011110100110111110111010000101001000010011111010110011000111100100101011010011000100001000110100101101110011101000011001001110101101101100110101011010001001011100100111000101111001,True,True,True,True,14,0.045176029205322266,0.02567911148071289,0.018941879272460938,0.0005362033843994141
722.jpg,1100011111111000011000111011000000011100000001110011110000000111110000100111110000111100011001110011100000000111110000110011100011100011111100000100111110100010110000111001100011100011111000000001111100000111101110011110011101001011111001101001110001000111,110001111111100001100011101110000011110000000111001111000100011100110011110111111100111101011100011011100011111100000100111010100010110000111001110001100011111000011111101100100110101101100011011000011111110001111001111101110001,True,False,True,False,87,0.03471708297729492,0.015276908874511719,0.01835489273071289,0.0010654926300048828
768.jpg,1010011000110110100001111011111101000000011111011110010100100110011111010001001100011001100100011100100011111110011000011011011001100001100110010011110011001001110001001110110000100111101000010110101101100001100110000111011011011101001100100000101100000111,101001100011011110001111100111110100000001111101111000110010011001101100100100000011100100110001110010001111111001100101101110000110000110011011001111000101101111000110101100110000100110001111011011001100001100100000111100001111,True,True,False,True,50,0.03639984130859375,0.01677846908569336,0.018805742263793945,0.0007960796356201172
716.jpg,1101011001110011110110000010010111110100100011101110010110011110111001111000110010100111001010100011111110110000000010110101101100111000011000001010100001010011000000000101011001001000011010111010000000010111101001011101011010101111001011101010011110011110,1101011001110011100110000010001111110101101011111110010110001110111001011001110011100111001010001011111110110000000011111111000110001011010000110001100011100101001010000101001100001110010100110100000100101010101010010011011010100000010111101000110110100110,True,True,False,False,70,0.03182625770568848,0.014265298843383789,0.01678943634033203,0.0007519721984863281
725.jpg,1011010011011011100001011010011011011100000110111101001111100000010100110000101110000110011011011010000111111001111100110010110101110000010011100001100101000001111011000111001011001000100011010100110010010100010111111111001101111100001100101010011000010001,101101001001101110000101101001101101110000011011110100110110000001010011000011111110011001000101101101110010010000100001000001001001101010100111011011011000110011010000010010111100010111111111001101111100000101101010011000011001,True,False,False,True,77,0.0358729362487793,0.0166628360748291,0.018091440200805664,0.0010976791381835938
747.jpg,1100001100001000100001101100100000011000110011110101110110010100101001111001001001110011011000101111100010100100111011000001110111010111100000010101101010111011011011110001010010101101010111101111011000001010111100111010101111101101000001001010110100000100,110000110100100010000110110110000001111011001110010010011001011010100111100100100111001101100010111110101000011011101100000111000100010101111010000111010101100111101111011000001111110100111010100111101001000100001010110100000110,True,True,False,True,61,0.03929400444030762,0.019609689712524414,0.018738508224487305,0.0009262561798095703
790.jpg,1100010101001010110100000110100001111110101000110110011110010011100110000101111010011001000011100110101101100010011011000110000110110001101010011110001110011001011000111011010110111011110001101010011010011100110011000100001101100110000100100111101100001101,11011111001111100001001000001010110101001110001000001011101110101010010100001010111100010111001101110010011111100100101110110000100101100101001101010000010101111010001100101010100010100000010000010010000000000010000001010100101011001100111010010000001101010110100,False,False,False,False,126,0.04231142997741699,0.020372390747070312,0.020771503448486328,0.0011472702026367188
739.jpg,1001101100010110100011011000110101011010011010011000111011010010001001011011010001111001001110011110111001011010000101110100001001001100111110000110111000011100011001011000101101101000101010010011001001010101110010010110111011101110111010000110011100000101,100110000010000011101000100001000110011011111010011111011011111010011100111001010010100100010100001111011100111010010110101100010100011001011000001110011010101010111001001001010100110110010110111011001100111000110110010100010101,False,False,True,True,121,0.0410306453704834,0.01999688148498535,0.019978046417236328,0.0010352134704589844
717.jpg,1100100001000111001111101001100000100011000111110111100101100101000001101011000110001011000010100111011111100100110011001111101001110011010001001100110110111001000111110001001111110001100110010011011001100001110011001100110000111011000101001001100000111110,11011111010001010011010010011000001110110000111001101001111001010000011010110001110110110000101001110110001001011100110011111010011100110111011110110001001110010011011000010000100100010000001111010110011011001100001110011001100110100111011100101001000000000111110,True,True,False,True,70,0.03614544868469238,0.01787424087524414,0.01759648323059082,0.0006556510925292969
792.jpg,1001001000111001111001010100101010101100100001001001101010011101010110110110001100110100111010110010011111010100111011101110101010111001010011110101001100010101110011000110101010111100111001010011011110011010011010100011001011000001010001011000010000101000,1001011001110001111000011100101010101001100001110100101000111100010100110110000100110001111000110010011101011101111011101110110010111001010001100100001100011001100011000010100010110100111101100110010100011010111110100011111111010010010001001001110110110001,True,True,True,False,57,0.03455996513366699,0.016412734985351562,0.017579317092895508,0.00054931640625
