Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
152_transformed.jpeg,1110010100010010000110100110100100011000011001010110010110011100011110101101101111100110001100101011001101001001100110000110011000100101101110011100000110011010010011001100010101000110010010101001101101001110010101101110010101100110011100111011101110011011,11100101000100100001101001101001000110000110010101100101100111000111101011011011111001100011001010110011010011011001100001100110001001011011100111000001100110100100110011000001010001100100101000000001001101101001110010101101110010101100110011100111011101110011011,True,True,False,True,36,0.0324704647064209,0.0150256156921386,0.0167841911315917,0.0006434917449951
285_transformed.jpeg,1000000000001011110100001111110001000111100001000111011111110011001111110111101010011001100111100110111110000101111001001111100011011000001001110101000100000010001100001001111101011100010001011101110000100001011000101011100010110001100111001101111101001100,1000000000001011110100001111110001000111100001000111011111110011001111110111101010011001110111100110110110000010001101010001000000100011000010011111010111000100010111011100001000010110101000111100101110011001100111111111010011000000111,True,False,True,False,73,0.0163555145263671,0.0040071010589599,0.0109872817993164,0.0013442039489746
950_transformed.png,1101001000010010110101010100010100100111001111100010110101000111001010100101100000001011111011111101001010010101110101011010011011100100101010010011010101011011000010110100101101100010010100101111100010010111101110101011110110011000101011010000011000101010,11010010000100101101010101000101001001110011111000101101010001110010101001011000000010111110111111010010100101011101010110100110111001001010100100110101010110110000101101001011011000100101001000000111111100010010111101110101011110110011000101011010000011000101010,True,True,False,True,35,0.0387911796569824,0.0257010459899902,0.0125153064727783,0.0005569458007812
1005_transformed.png,1000000100110001110010101000001100111110010000000110111100111100100110011111101111110110111001111110011111000010000111000010100110111010000111001100011110000001000011100011000000110101111010011100001100001110111110000001001011111010101100011000111111011000,10000001001100011100101010000011001111100100000001101111001111000001011100110011111101111110110111001111110011111000010000111001010100010111010000111001100011110000001000011100011000000110101111010011100001100001110111110000001001011111010101100011000111111011000,False,True,True,True,80,0.0334863662719726,0.0209686756134033,0.0120232105255126,0.0004763603210449
935_transformed.jpeg,1000011101100000001001000111101101101001010101100101000111100110101101111010101101111111100101000111100000011100011000010110101010010101110001110001111010000111110010000111100001100101110110011101111100100001001100101011110111001011000100000000100111001001,100001110110000000100100011110110110100101010110010100011110011010110111101010110111111110010100011110010101110001110001111010000111110010000111100001100101110110011101111100100001001100101011110111001011000100000000100111001001,True,False,True,True,47,0.0350186824798584,0.0168001651763916,0.0172457695007324,0.0009548664093017
27_transformed.jpeg,1011001011000011011101001100001111001010001010001100101100001110100011000011010010001101001011000011001101001011101110111101001011001111001101000011010101011010011100101100001101110010101001011011010100101111010111000101101101110010100001010011010111010010,10110010110000110111010011000011110010100010100011001011000011101000110000110100100011010010110000111011010010100111101111010010000000111001111001101000011010101011010011100101100001101110010101001011011010100101111010111000101101101110010101001010011000111010010,True,False,True,True,64,0.0185506343841552,0.0060255527496337,0.0118253231048583,0.0006825923919677
964_transformed.png,1000010000010101001001000010110001010000001111111001100101101010000111111010101111010000110101100010001000011110000111011000011111011001011110010011010100111101101011111111010110011001011110100011110001110101111011110100010010000000100010000011000011011111,10000100000100010010010000101100010100000011111110011011011010100001111110101011110100001101011000100010000111100001110110010111000001111011001011110010011010100111101101011111111010110011001011110100011110001110101111011110100010010000000100010000011000011011111,True,False,True,True,61,0.0639638900756836,0.0481328964233398,0.0151822566986083,0.0006308555603027
498_transformed.jpeg,1101010100001101110110010100011011001101010100000110111101011100001011010111111100010000110101010101100011000100111011011100011011100010110111010010011000111001000110001011000001001001110011110110010011000111011101101000100010011010000010111001110000110111,110100010000110111011001010001101100110101110000011011110101110000101101011111010001000011010101010110001100010011101101110001101110011011011101001001100011101101010110110011000111011101101000100010011010000010111001110000110111,True,True,False,True,48,0.0352950096130371,0.0175921916961669,0.0166702270507812,0.0010108947753906
713_transformed.png,1011101011111111101101011110110110000000110101011001101101000010100101001010101011011010001111100100100000010101000111001001011011011111000011110101011110010110011001000101100110001000111011000110000011000111000011010000000101010100110101100001011101001111,10111010111111111011010111101101100000001101010110011011010000101001010010101010110110100011111001001000000101010001110010010110110111110000011101010110100101100110010001011001000000001110110000001110110000011000111000011010000000101010100110101100001011101001111,True,True,False,True,38,0.0594704151153564,0.0442380905151367,0.0147404670715332,0.000474214553833
924_transformed.jpeg,1011000000001111001001010000000110101100101101010011101000001111100100100101100100010110111101011110110111111101100100011000001101111110011111011010110101001100011000011111000011001011000011011001001000100010010101111000110010101101000111011001110010010011,1011000000001111001001010000000110101100101101010011101000001111100100100101100100010110111101011110110111111101100100011000001101111110011111011011110101001100011010010010001000100101011110001100111011010001110110011100100100110000111,True,True,False,False,42,0.0185174942016601,0.0059742927551269,0.0115745067596435,0.0009524822235107
