Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
photo_2025-05-30_18-20-53 (2).jpg,1000111111010011111110100101100001111100001001101111000000101000101000001101101010000111101001011100101101000000110111010010001011001101101101001010110110110000100011011011010110001101110100110100110110100111011001110001110111000100100010011000011000110101,1000111111010011111110100101100001111100001001101111000000101000101000001101101010000111101001011100101101000000110111010010001011001101101101001010110110110000100011011011010110001101110100110100110110100111011001110001110111000100100010011000011000110101,True,True,True,True,0,0.020998239517211914,0.007227897644042969,0.01343083381652832,0.00032448768615722656
photo_2025-05-30_18-21-22.jpg,1000010100001011000101111011111110101001011101010010000101010001101101011100000010101001010011111100010101011111110011100010110110101101010101110110100010110111100011100101100111000000011110010010100011110101001100001000100010101011010001011101011100100010,1000010100001011000101111011111110101001011101010010000101010001101101011100000010101001010011111100010101011111110011100010110110101101010101110110100010110111100011100101100111000000011110010010100011110101001100001000100010101011010001011101011100100010,True,True,True,True,0,0.020834684371948242,0.0073626041412353516,0.013080596923828125,0.00037670135498046875
photo_2025-05-30_18-17-25.jpg,1110110111000100110100100001111110010010011000100110110110100101011001001001110011010010011010110001101100100100101011011001011111110010100010110101101001101000001111010011010101000001100001100111101010100110001011100101100010000001010111001101101110110011,1110110111000100110100100001111110010010011000100110110110100101011001001001110001010010011010110001101100100100101011011001011111110010100010110001101001101100001111010011010101000101100001100111101010100011001011100101110110000001011111101101101110110011,True,True,False,False,10,0.021378517150878906,0.007702827453613281,0.01286935806274414,0.0007915496826171875
photo_2025-05-30_18-20-03.jpg,1001011011100101100101101110000101100110011000110110111101100010100101110010101010110111001010111000001100100010110010110001011001001011000101000001001100110001101110110011101101101001100110010100101010011001100001100111100111100110010100110110100110011001,1001011011100101100101101110000101100110011000110110111101100010100101110010101010110111001010111000001100100010110010110001011001001011000101000001001100110001101110110011101101101001100110010100101010011001100001100111100111100110010100110110100110011001,True,True,True,True,0,0.021268844604492188,0.007256507873535156,0.01353597640991211,0.0004622936248779297
photo_2025-05-30_18-19-58.jpg,1100010010010101101110111100011011010010010010000100110101100101010100100101100000010111110011110010000010011110111010101000000111011110000110100100001111110000000111010101110110110011110011110001010000110000101011110000111101101100011100000111001111101011,1100010010010101101110111100011011010010010010000100110101100101010100100101100000010111110011110010000010011110111010101000000111011110000110100100001111110000000111010101110110110011110011110001010000110000101011110000111101101100011100000111001111101011,True,True,True,True,0,0.02160334587097168,0.008099555969238281,0.01298975944519043,0.000499725341796875
photo_2025-05-30_18-18-44.jpg,1101011001001001111111110001010011110110111110101110100100000101110100101111000111110101000001101010101001000001110101001001000001010101001010111101010101000110111000000001000111111010111100100010000010000101110010101111100110101010101000110100101000101111,1101011001001001111111110000010011110110111110101110100100000101110100101111000111110101000001101010101001000001110101001001000001010101001010111101010101000110111000000001000111111010111100101010000010000101110010101111100110101010101000110100101000101111,True,True,True,True,2,0.020884990692138672,0.007622957229614258,0.012929916381835938,0.0003170967102050781
photo_2025-05-30_18-18-06.jpg,1000100100100110011101101100011101011011000110110000110000111000111100111001110010101001010001110010110001100011111001001000101110011001110110010000111100110101100011001000011111011001011001001001001001011100110011001101001000011101111001111011001001001101,1000100100100110011101101100011101011011000110110000110000111000111100111001110010101001010001110010110001100011111001001000101110011001110110010000111100110101100011001000011111011001011001001001001001011100110011001101001000011101111001111011001001001101,True,True,True,True,0,0.02224898338317871,0.008413314819335938,0.013291358947753906,0.0005292892456054688
photo_2025-05-30_18-19-24.jpg,1101100100100110110111100000111000100110000110001000001001100111100010000110011110011100111111110011110111011001111001110110010000101110011001001000100110000110000010111100001100111101110010010011100011001110011100001110011000110001101100010011100110111001,1101100100100110110111100000111000100110000110001000001001100111100010000110011110011100111111110011110111011001111001110110010000101110011001001000100110000110000010111100001100111101110010010011100011001110011100001110011000110001101100010011100110111001,True,True,True,True,0,0.020330429077148438,0.007054805755615234,0.012881755828857422,0.00037932395935058594
photo_2025-05-30_18-19-01 (2).jpg,1100000110010011100011011001111000111110000010000111000011100101010001100111111011001110001000100001100000100111001100011111100011100011100000011000111000011111110111001111110010010000111000000011011111101111011000100000011000100111000111110101111110110001,1100000110010011100011011001111000111110000010000111000011101101010001100111111011001110001000100001100000100111001100011111100011100011100000011000111000011111110111001111110010010000111000000011011111101111011000100000011000100111000111110101111110110000,True,True,True,True,2,0.020115375518798828,0.006869077682495117,0.01288461685180664,0.0003452301025390625
photo_2025-05-30_18-20-17 (2).jpg,1110010010100111110111110101000001011001101011111110111001001100100110001011100100101001000101101100011011101101000110110100011001100101101010111001001001010100001100011010101011100010000101010001000011101010111010110001010100110100101100101100101001001111,1110010010100111110111110101000001011001101011111110111001001100100110001011100100101001000101101100011011101101000110110100011001100101101010111001001001010100001100011010101011100010000101010001000011101010111010110001010100110100101100101100101001001111,True,True,True,True,0,0.018092870712280273,0.005410671234130859,0.012305974960327148,0.00036072731018066406
