Image Name,Computed Full Hash,Extracted Full Hash,WM Present (Top Left),WM Present (Top Right),WM Present (Bottom Left),WM Present (Bottom Right),Total Hamming Distance,E2E_time,Fingerprinting_time,wm_time,ECC_time
972.jpg,1000011001100101100110011110011001110011111001110110011001001110001111000001110001101110011000000110101101101100011010110110110101101000010111100010110010110010001101111001011010100010011100011011000001010011111100000100100101110010111011000000101100101100,1001100110010010001001100110100101110010011001101110010011000110000110011001100111011001100110010110011001100100011001100110011001100110011001101001100110011001100110011001100111100100111001000011001001100110011101000101101111011001110110011001100110011101,True,True,True,True,116,0.22298216819763184,0.061795949935913086,0.1607651710510254,0.0003986358642578125
975.jpg,1011101000110011101101000101100011000101111000110100101010100100011111000101011100110100101110100010001010001000111101110101010101100011000010100010101001110001011111110111010110010000000000101011010011010111011010110110011110000001000010001111110011011111,110001011111010010011111110010001010000010001100010010001010010011000100010011110011100010001101101100000001000011001101101111001111111010100110111100001111111110101011100000000010110110111000110010001101011,False,False,False,False,101,0.046517133712768555,0.02509331703186035,0.019533634185791016,0.0016047954559326172
973.jpg,1101010111111011000101101110010111000001101011100110010010001110010000100101000000111101000110101110100100000100001000010111111100101011110010111110011111100001110010110101010000000111111100111010010101010001010100011011101100111110100001010101000010100101,10011111000110110011110000100101110000011010100011010000100011100000011010000000111000000111101000110111110111100000100001101110111111000101010110010011110010111100101110010010111110000000011111100111010010101010001010110111011101100011110100001010101000010100100,False,True,True,True,106,0.038900136947631836,0.021098613739013672,0.01718592643737793,0.0005967617034912109
906.jpg,1011100111101110101110010010100110111000100001001001011011110100110101001011010111001110100011101110011001101011011100100100000000101111011100010010011101110001000101110011110010010001100000101101000010101110110110100001000011111011010101001100110100001100,101110011010101110111001101011101001100010010100100101101011010011010100101101001100111000001010111001100000101001100010010000011010011011010010000001100100111100111110000100011000100110011100001010111010000101010101101101011010110111110100101010011111001000011000000000,True,True,False,False,81,0.036773681640625,0.019130945205688477,0.016957998275756836,0.0006656646728515625
963.jpg,1101010111110000010111100000011111101110000001111000000001010111110101000110000011101110000000100011110101010111110111101101011110011100000001100011110101011010001011100001011100100010100000111111100101100000011011100001011101001110000101101101100111011000,0100100010000001101110000000011011001110011101101011010001000011000100000001000010000000101101101010100101101000000011100001101000001010100101001011111100000100010110010001010100101000010100010011000110111000010010100101010011111100010010011101110000101001,False,True,False,False,113,0.02253246307373047,0.008254528045654297,0.013095617294311523,0.001163482666015625
968.jpg,1000000000010101110000011110011001100100000001010011111111001011110111011011110010100110111111010100000001010110101110010000101010011110100000000100111101111001011101111011101101100000110111110100110000000110001001110000101101110001011001001111100101101100,100000000001001111000001111001100111010000010101001110111101010101011101010101001110001011011111100001011110100001000110111101110000110100111011101010000000110111110001110100000110101101111000001111010001010001001111110001101100,True,False,True,True,96,0.030907154083251953,0.014660120010375977,0.015472888946533203,0.0007572174072265625
964.jpg,1000000100110001001001000011111001011000101011101001110011001000001101110010001111110000000101100010011000001110000111001100011111011001011110110011010100111001101011101111010110101110011110100011100101111101111010111100010010001100100010000011000001011111,10000100000100010010010000101100010100000011111110011011011010100001101110101011110100001101011000100010000111100001110110010111000001110011001011110010011010101111101100011111111010010011001011110100011110001110101111011110100010010000000100010000011000011011111,True,False,False,True,82,0.03391528129577637,0.017957448959350586,0.015207290649414062,0.000732421875
987.jpg,1010111011111110011000000100000010011101110110010011010100111011111101001000000000010000111111101101001110010110011100110010000011001000011100111100011111000011011011001101110000111101101000100110001001101111100111101100100011000100100100010011100100100111,111001101110110001000100001010001001100101010011001110011101011000100010011101001100010111000011110110111011110111010011000000000010100010011010100100110111100000100010111100000101100110100101000111100110110011111111100111111011,True,False,False,False,97,0.03409123420715332,0.015885591506958008,0.016795873641967773,0.0013926029205322266
902.jpg,1001000010100101110101100000100011100100001010011111100100100011011110010100101010001110110010101001111100010110011001110000110010001001101010011011000111100010011001101111101010101100011110001011001100110100010101101100110000101000110101111110011100110111,100100011010010011010010101000001110010001101011111110011010001001111011010010001000111011001011000001011001011001110111000000001000110111001001100110011110101001100110011100101010110001111010101110010011110001010110110101000101,True,False,True,False,38,0.02710413932800293,0.011526107788085938,0.014580726623535156,0.0009796619415283203
996.jpg,1010111101100100110101001001100100000011110001110110010100100000001111100101110110011001100111101110111001111100001100010000100111001101111000110011001001111100100010001001100101001011011001100010011000111100111110001100000001100111011011111000100110010011,1000110111101110111101101001100101010011110010010110110100100000001111100110110100010001100111111110111001010010011100010010110111000101111000101011001001111100010010001001101101001001011001100010011001011100011110001110100001100101011011011001100010100011,False,True,True,False,43,0.03705239295959473,0.019347429275512695,0.0169217586517334,0.0007641315460205078
